__v,_id,className,day,name,profession,status,teacher,time,wday
0,627999c670657506057b2a7a,ח2,14/04/2022,דונלד טראמפ,ספרות,home,אושרי גנאח,08:29,Thursday
0,627999c670657506057b2a85,ח3,14/04/2022,ג׳ו ביידן,גיאוגרפיה,present,אלון טמנו,10:27,Thursday
0,627999c670657506057b2a8b,ח3,14/04/2022,עדן דדון,גיאוגרפיה,present,אלון טמנו,10:27,Thursday
0,627999c670657506057b2a8a,ח3,14/04/2022,נופר צדפיה,גיאוגרפיה,home,אלון טמנו,10:27,Thursday
0,627999c670657506057b2a88,ח3,14/04/2022,גיא דהן,גיאוגרפיה,present,אלון טמנו,10:27,Thursday
0,627999c670657506057b2a89,ח3,14/04/2022,דניאל אסייג,גיאוגרפיה,present,אלון טמנו,10:27,Thursday
0,627999c670657506057b2a86,ח3,14/04/2022,ג׳וני דפ,גיאוגרפיה,home,אלון טמנו,10:27,Thursday
0,627999c670657506057b2a87,ח3,14/04/2022,ג׳ייסון סטטהם,גיאוגרפיה,present,אלון טמנו,10:27,Thursday
0,627999c670657506057b2a84,ח3,14/04/2022,ברק אובמה,גיאוגרפיה,present,אלון טמנו,10:27,Thursday
0,627999dc3fea6ad845b9e8e5,ח3,17/04/2022,ברק אובמה,אנגלית,present,עוז שלום,10:27,Sunday
0,627999dc3fea6ad845b9e8e3,ח3,17/04/2022,אביחי ממן,אנגלית,present,עוז שלום,10:27,Sunday
0,627999dc3fea6ad845b9e8e4,ח3,17/04/2022,בראד פיט,אנגלית,present,עוז שלום,10:27,Sunday
0,627999dc3fea6ad845b9e8e9,ח3,17/04/2022,גיא דהן,אנגלית,home,עוז שלום,10:27,Sunday
0,627999dc3fea6ad845b9e8e8,ח3,17/04/2022,ג׳ייסון סטטהם,אנגלית,present,עוז שלום,10:27,Sunday
0,627999dc3fea6ad845b9e8e7,ח3,17/04/2022,ג׳וני דפ,אנגלית,present,עוז שלום,10:27,Sunday
0,627999dc3fea6ad845b9e8e6,ח3,17/04/2022,ג׳ו ביידן,אנגלית,present,עוז שלום,10:27,Sunday
0,627999dc3fea6ad845b9e8ec,ח3,17/04/2022,עדן דדון,אנגלית,home,עוז שלום,10:27,Sunday
0,627999dc3fea6ad845b9e8eb,ח3,17/04/2022,נופר צדפיה,אנגלית,present,עוז שלום,10:27,Sunday
0,627999dc3fea6ad845b9e8ee,ח2,17/04/2022,דודו אהרון,ערבית,present,ליאור סבוני,10:26,Sunday
0,627999dc3fea6ad845b9e8ed,ח2,17/04/2022,ג׳סטין ביבר,ערבית,present,ליאור סבוני,10:26,Sunday
0,627999dc3fea6ad845b9e8ea,ח3,17/04/2022,דניאל אסייג,אנגלית,present,עוז שלום,10:27,Sunday
0,627999dc3fea6ad845b9e8f3,ח2,17/04/2022,יעל בר זוהר,ערבית,present,ליאור סבוני,10:26,Sunday
0,627999dc3fea6ad845b9e8f4,ח2,17/04/2022,ליאור אוחנה,ערבית,home,ליאור סבוני,10:26,Sunday
0,627999dc3fea6ad845b9e8f0,ח2,17/04/2022,טל חדד,ערבית,present,ליאור סבוני,10:26,Sunday
0,627999dc3fea6ad845b9e8f2,ח2,17/04/2022,יהודית מנדלבוים,ערבית,present,ליאור סבוני,10:26,Sunday
0,627999dc3fea6ad845b9e8f1,ח2,17/04/2022,יאיר לפיד,ערבית,present,ליאור סבוני,10:26,Sunday
0,627999dc3fea6ad845b9e8ef,ח2,17/04/2022,דונלד טראמפ,ערבית,present,ליאור סבוני,10:26,Sunday
0,627999dc3fea6ad845b9e8f6,ח2,17/04/2022,נועה קירל,ערבית,present,ליאור סבוני,10:26,Sunday
0,627999dc3fea6ad845b9e8fa,ח3,17/04/2022,ג׳ו ביידן,"תנ""ך",present,אלעד דהן,08:41,Sunday
0,627999dc3fea6ad845b9e8fb,ח3,17/04/2022,ג׳וני דפ,"תנ""ך",present,אלעד דהן,08:41,Sunday
0,627999dc3fea6ad845b9e8f9,ח3,17/04/2022,ברק אובמה,"תנ""ך",present,אלעד דהן,08:41,Sunday
0,627999dc3fea6ad845b9e8f7,ח3,17/04/2022,אביחי ממן,"תנ""ך",present,אלעד דהן,08:41,Sunday
0,627999dc3fea6ad845b9e8f8,ח3,17/04/2022,בראד פיט,"תנ""ך",present,אלעד דהן,08:41,Sunday
0,627999dc3fea6ad845b9e8f5,ח2,17/04/2022,מנדל שמעון עמר,ערבית,home,ליאור סבוני,10:26,Sunday
0,627999dc3fea6ad845b9e8fd,ח3,17/04/2022,גיא דהן,"תנ""ך",home,אלעד דהן,08:41,Sunday
0,627999dc3fea6ad845b9e902,ח1,17/04/2022,אמבר הרד,היסטוריה,present,שלי מיכאלאשוילי,10:25,Sunday
0,627999dc3fea6ad845b9e903,ח1,17/04/2022,אנג׳לינה ג׳ולי,היסטוריה,present,שלי מיכאלאשוילי,10:25,Sunday
0,627999dc3fea6ad845b9e901,ח1,17/04/2022,אגם בוחבוט,היסטוריה,present,שלי מיכאלאשוילי,10:25,Sunday
0,627999dc3fea6ad845b9e8fe,ח3,17/04/2022,דניאל אסייג,"תנ""ך",present,אלעד דהן,08:41,Sunday
0,627999dc3fea6ad845b9e900,ח3,17/04/2022,עדן דדון,"תנ""ך",home,אלעד דהן,08:41,Sunday
0,627999dc3fea6ad845b9e8ff,ח3,17/04/2022,נופר צדפיה,"תנ""ך",present,אלעד דהן,08:41,Sunday
0,627999dc3fea6ad845b9e8fc,ח3,17/04/2022,ג׳ייסון סטטהם,"תנ""ך",present,אלעד דהן,08:41,Sunday
0,627999dc3fea6ad845b9e90c,ח2,17/04/2022,דודו אהרון,אנגלית,present,עוז שלום,08:39,Sunday
0,627999dc3fea6ad845b9e90a,ח1,17/04/2022,שקד בן חמו,היסטוריה,present,שלי מיכאלאשוילי,10:25,Sunday
0,627999dc3fea6ad845b9e909,ח1,17/04/2022,עינב בן חמו,היסטוריה,present,שלי מיכאלאשוילי,10:25,Sunday
0,627999dc3fea6ad845b9e907,ח1,17/04/2022,סיטארה אלייב,היסטוריה,present,שלי מיכאלאשוילי,10:25,Sunday
0,627999dc3fea6ad845b9e908,ח1,17/04/2022,עדן מוזס,היסטוריה,home,שלי מיכאלאשוילי,10:25,Sunday
0,627999dc3fea6ad845b9e906,ח1,17/04/2022,דודי ביטון,היסטוריה,home,שלי מיכאלאשוילי,10:25,Sunday
0,627999dc3fea6ad845b9e90b,ח2,17/04/2022,ג׳סטין ביבר,אנגלית,present,עוז שלום,08:39,Sunday
0,627999dc3fea6ad845b9e905,ח1,17/04/2022,בר רפאלי,היסטוריה,present,שלי מיכאלאשוילי,10:25,Sunday
0,627999dc3fea6ad845b9e904,ח1,17/04/2022,ביבי נתניהו,היסטוריה,present,שלי מיכאלאשוילי,10:25,Sunday
0,627999dc3fea6ad845b9e916,ח1,17/04/2022,אמבר הרד,חשבון,present,חיים כהן,08:40,Sunday
0,627999dc3fea6ad845b9e914,ח2,17/04/2022,נועה קירל,אנגלית,present,עוז שלום,08:39,Sunday
0,627999dc3fea6ad845b9e912,ח2,17/04/2022,ליאור אוחנה,אנגלית,home,עוז שלום,08:39,Sunday
0,627999dc3fea6ad845b9e915,ח1,17/04/2022,אגם בוחבוט,חשבון,present,חיים כהן,08:40,Sunday
0,627999dc3fea6ad845b9e911,ח2,17/04/2022,יעל בר זוהר,אנגלית,present,עוז שלום,08:39,Sunday
0,627999dc3fea6ad845b9e913,ח2,17/04/2022,מנדל שמעון עמר,אנגלית,home,עוז שלום,08:39,Sunday
0,627999dc3fea6ad845b9e90e,ח2,17/04/2022,טל חדד,אנגלית,present,עוז שלום,08:39,Sunday
0,627999dc3fea6ad845b9e90f,ח2,17/04/2022,יאיר לפיד,אנגלית,present,עוז שלום,08:39,Sunday
0,627999dc3fea6ad845b9e910,ח2,17/04/2022,יהודית מנדלבוים,אנגלית,present,עוז שלום,08:39,Sunday
0,627999dc3fea6ad845b9e90d,ח2,17/04/2022,דונלד טראמפ,אנגלית,present,עוז שלום,08:39,Sunday
0,627999dc3fea6ad845b9e921,ח2,17/04/2022,דונלד טראמפ,"תנ""ך",present,אלעד דהן,12:25,Sunday
0,627999dc3fea6ad845b9e91c,ח1,17/04/2022,עדן מוזס,חשבון,home,חיים כהן,08:40,Sunday
0,627999dc3fea6ad845b9e918,ח1,17/04/2022,ביבי נתניהו,חשבון,present,חיים כהן,08:40,Sunday
0,627999dc3fea6ad845b9e91d,ח1,17/04/2022,עינב בן חמו,חשבון,present,חיים כהן,08:40,Sunday
0,627999dc3fea6ad845b9e91e,ח1,17/04/2022,שקד בן חמו,חשבון,present,חיים כהן,08:40,Sunday
0,627999dc3fea6ad845b9e920,ח2,17/04/2022,דודו אהרון,"תנ""ך",present,אלעד דהן,12:25,Sunday
0,627999dc3fea6ad845b9e91f,ח2,17/04/2022,ג׳סטין ביבר,"תנ""ך",present,אלעד דהן,12:25,Sunday
0,627999dc3fea6ad845b9e91a,ח1,17/04/2022,דודי ביטון,חשבון,home,חיים כהן,08:40,Sunday
0,627999dc3fea6ad845b9e917,ח1,17/04/2022,אנג׳לינה ג׳ולי,חשבון,present,חיים כהן,08:40,Sunday
0,627999dc3fea6ad845b9e919,ח1,17/04/2022,בר רפאלי,חשבון,present,חיים כהן,08:40,Sunday
0,627999dc3fea6ad845b9e91b,ח1,17/04/2022,סיטארה אלייב,חשבון,present,חיים כהן,08:40,Sunday
0,627999dc3fea6ad845b9e92d,ח3,17/04/2022,ג׳וני דפ,חשבון,present,חיים כהן,12:27,Sunday
0,627999dc3fea6ad845b9e927,ח2,17/04/2022,מנדל שמעון עמר,"תנ""ך",home,אלעד דהן,12:25,Sunday
0,627999dc3fea6ad845b9e924,ח2,17/04/2022,יהודית מנדלבוים,"תנ""ך",present,אלעד דהן,12:25,Sunday
0,627999dc3fea6ad845b9e929,ח3,17/04/2022,אביחי ממן,חשבון,present,חיים כהן,12:27,Sunday
0,627999dc3fea6ad845b9e928,ח2,17/04/2022,נועה קירל,"תנ""ך",present,אלעד דהן,12:25,Sunday
0,627999dc3fea6ad845b9e925,ח2,17/04/2022,יעל בר זוהר,"תנ""ך",present,אלעד דהן,12:25,Sunday
0,627999dc3fea6ad845b9e92b,ח3,17/04/2022,ברק אובמה,חשבון,present,חיים כהן,12:27,Sunday
0,627999dc3fea6ad845b9e92c,ח3,17/04/2022,ג׳ו ביידן,חשבון,present,חיים כהן,12:27,Sunday
0,627999dc3fea6ad845b9e92a,ח3,17/04/2022,בראד פיט,חשבון,present,חיים כהן,12:27,Sunday
0,627999dc3fea6ad845b9e923,ח2,17/04/2022,יאיר לפיד,"תנ""ך",evasion,אלעד דהן,12:25,Sunday
0,627999dc3fea6ad845b9e926,ח2,17/04/2022,ליאור אוחנה,"תנ""ך",home,אלעד דהן,12:25,Sunday
0,627999dc3fea6ad845b9e922,ח2,17/04/2022,טל חדד,"תנ""ך",present,אלעד דהן,12:25,Sunday
0,627999dc3fea6ad845b9e93a,ח1,17/04/2022,עדן מוזס,לשון,home,סמדר שולמן,12:24,Sunday
0,627999dc3fea6ad845b9e92f,ח3,17/04/2022,גיא דהן,חשבון,home,חיים כהן,12:27,Sunday
0,627999dc3fea6ad845b9e933,ח1,17/04/2022,אגם בוחבוט,לשון,present,סמדר שולמן,12:24,Sunday
0,627999dc3fea6ad845b9e936,ח1,17/04/2022,ביבי נתניהו,לשון,present,סמדר שולמן,12:24,Sunday
0,627999dc3fea6ad845b9e934,ח1,17/04/2022,אמבר הרד,לשון,present,סמדר שולמן,12:24,Sunday
0,627999dc3fea6ad845b9e935,ח1,17/04/2022,אנג׳לינה ג׳ולי,לשון,present,סמדר שולמן,12:24,Sunday
0,627999dc3fea6ad845b9e930,ח3,17/04/2022,דניאל אסייג,חשבון,present,חיים כהן,12:27,Sunday
0,627999dc3fea6ad845b9e931,ח3,17/04/2022,נופר צדפיה,חשבון,present,חיים כהן,12:27,Sunday
0,627999dc3fea6ad845b9e938,ח1,17/04/2022,דודי ביטון,לשון,home,סמדר שולמן,12:24,Sunday
0,627999dc3fea6ad845b9e937,ח1,17/04/2022,בר רפאלי,לשון,present,סמדר שולמן,12:24,Sunday
0,627999dc3fea6ad845b9e939,ח1,17/04/2022,סיטארה אלייב,לשון,evasion,סמדר שולמן,12:24,Sunday
0,627999dc3fea6ad845b9e932,ח3,17/04/2022,עדן דדון,חשבון,home,חיים כהן,12:27,Sunday
0,627999dc3fea6ad845b9e92e,ח3,17/04/2022,ג׳ייסון סטטהם,חשבון,present,חיים כהן,12:27,Sunday
0,627999dc3fea6ad845b9e93c,ח1,17/04/2022,שקד בן חמו,לשון,present,סמדר שולמן,12:24,Sunday
0,627999dc3fea6ad845b9e93b,ח1,17/04/2022,עינב בן חמו,לשון,present,סמדר שולמן,12:24,Sunday
0,627999ea7b9e0633cf9aa185,ח3,18/04/2022,בראד פיט,היסטוריה,present,שלי מיכאלאשוילי,08:29,Monday
0,627999ea7b9e0633cf9aa186,ח3,18/04/2022,ברק אובמה,היסטוריה,home,שלי מיכאלאשוילי,08:29,Monday
0,627999ea7b9e0633cf9aa184,ח3,18/04/2022,אביחי ממן,היסטוריה,present,שלי מיכאלאשוילי,08:29,Monday
0,627999ea7b9e0633cf9aa189,ח3,18/04/2022,ג׳ייסון סטטהם,היסטוריה,present,שלי מיכאלאשוילי,08:29,Monday
0,627999ea7b9e0633cf9aa187,ח3,18/04/2022,ג׳ו ביידן,היסטוריה,present,שלי מיכאלאשוילי,08:29,Monday
0,627999ea7b9e0633cf9aa188,ח3,18/04/2022,ג׳וני דפ,היסטוריה,present,שלי מיכאלאשוילי,08:29,Monday
0,627999ea7b9e0633cf9aa18a,ח3,18/04/2022,גיא דהן,היסטוריה,present,שלי מיכאלאשוילי,08:29,Monday
0,627999ea7b9e0633cf9aa18f,ח1,18/04/2022,אמבר הרד,אנגלית,present,עוז שלום,08:27,Monday
0,627999ea7b9e0633cf9aa18e,ח1,18/04/2022,אגם בוחבוט,אנגלית,present,עוז שלום,08:27,Monday
0,627999ea7b9e0633cf9aa18c,ח3,18/04/2022,נופר צדפיה,היסטוריה,present,שלי מיכאלאשוילי,08:29,Monday
0,627999ea7b9e0633cf9aa18d,ח3,18/04/2022,עדן דדון,היסטוריה,present,שלי מיכאלאשוילי,08:29,Monday
0,627999ea7b9e0633cf9aa18b,ח3,18/04/2022,דניאל אסייג,היסטוריה,present,שלי מיכאלאשוילי,08:29,Monday
0,627999ea7b9e0633cf9aa195,ח1,18/04/2022,עדן מוזס,אנגלית,home,עוז שלום,08:27,Monday
0,627999ea7b9e0633cf9aa194,ח1,18/04/2022,סיטארה אלייב,אנגלית,present,עוז שלום,08:27,Monday
0,627999ea7b9e0633cf9aa191,ח1,18/04/2022,ביבי נתניהו,אנגלית,present,עוז שלום,08:27,Monday
0,627999ea7b9e0633cf9aa193,ח1,18/04/2022,דודי ביטון,אנגלית,present,עוז שלום,08:27,Monday
0,627999ea7b9e0633cf9aa192,ח1,18/04/2022,בר רפאלי,אנגלית,home,עוז שלום,08:27,Monday
0,627999ea7b9e0633cf9aa190,ח1,18/04/2022,אנג׳לינה ג׳ולי,אנגלית,present,עוז שלום,08:27,Monday
0,627999ea7b9e0633cf9aa19c,ח2,18/04/2022,יאיר לפיד,חשבון,home,חיים כהן,08:23,Monday
0,627999ea7b9e0633cf9aa19b,ח2,18/04/2022,טל חדד,חשבון,present,חיים כהן,08:23,Monday
0,627999ea7b9e0633cf9aa19a,ח2,18/04/2022,דונלד טראמפ,חשבון,present,חיים כהן,08:23,Monday
0,627999ea7b9e0633cf9aa198,ח2,18/04/2022,ג׳סטין ביבר,חשבון,present,חיים כהן,08:23,Monday
0,627999ea7b9e0633cf9aa197,ח1,18/04/2022,שקד בן חמו,אנגלית,present,עוז שלום,08:27,Monday
0,627999ea7b9e0633cf9aa199,ח2,18/04/2022,דודו אהרון,חשבון,present,חיים כהן,08:23,Monday
0,627999ea7b9e0633cf9aa196,ח1,18/04/2022,עינב בן חמו,אנגלית,present,עוז שלום,08:27,Monday
0,627999ea7b9e0633cf9aa1a4,ח2,18/04/2022,דונלד טראמפ,לשון,present,סמדר שולמן,12:23,Monday
0,627999ea7b9e0633cf9aa1a3,ח2,18/04/2022,דודו אהרון,לשון,present,סמדר שולמן,12:23,Monday
0,627999ea7b9e0633cf9aa19e,ח2,18/04/2022,יעל בר זוהר,חשבון,present,חיים כהן,08:23,Monday
0,627999ea7b9e0633cf9aa1a0,ח2,18/04/2022,מנדל שמעון עמר,חשבון,present,חיים כהן,08:23,Monday
0,627999ea7b9e0633cf9aa19f,ח2,18/04/2022,ליאור אוחנה,חשבון,present,חיים כהן,08:23,Monday
0,627999ea7b9e0633cf9aa1a1,ח2,18/04/2022,נועה קירל,חשבון,present,חיים כהן,08:23,Monday
0,627999ea7b9e0633cf9aa1a2,ח2,18/04/2022,ג׳סטין ביבר,לשון,present,סמדר שולמן,12:23,Monday
0,627999ea7b9e0633cf9aa19d,ח2,18/04/2022,יהודית מנדלבוים,חשבון,present,חיים כהן,08:23,Monday
0,627999ea7b9e0633cf9aa1ad,ח2,18/04/2022,דודו אהרון,היסטוריה,present,שלי מיכאלאשוילי,10:23,Monday
0,627999ea7b9e0633cf9aa1a7,ח2,18/04/2022,יהודית מנדלבוים,לשון,present,סמדר שולמן,12:23,Monday
0,627999ea7b9e0633cf9aa1ac,ח2,18/04/2022,ג׳סטין ביבר,היסטוריה,evasion,שלי מיכאלאשוילי,10:23,Monday
0,627999ea7b9e0633cf9aa1a8,ח2,18/04/2022,יעל בר זוהר,לשון,present,סמדר שולמן,12:23,Monday
0,627999ea7b9e0633cf9aa1a9,ח2,18/04/2022,ליאור אוחנה,לשון,present,סמדר שולמן,12:23,Monday
0,627999ea7b9e0633cf9aa1a6,ח2,18/04/2022,יאיר לפיד,לשון,home,סמדר שולמן,12:23,Monday
0,627999ea7b9e0633cf9aa1ab,ח2,18/04/2022,נועה קירל,לשון,present,סמדר שולמן,12:23,Monday
0,627999ea7b9e0633cf9aa1aa,ח2,18/04/2022,מנדל שמעון עמר,לשון,present,סמדר שולמן,12:23,Monday
0,627999ea7b9e0633cf9aa1a5,ח2,18/04/2022,טל חדד,לשון,present,סמדר שולמן,12:23,Monday
0,627999ea7b9e0633cf9aa1b7,ח3,18/04/2022,בראד פיט,לשון,present,סמדר שולמן,10:23,Monday
0,627999ea7b9e0633cf9aa1b6,ח3,18/04/2022,אביחי ממן,לשון,present,סמדר שולמן,10:23,Monday
0,627999ea7b9e0633cf9aa1b5,ח2,18/04/2022,נועה קירל,היסטוריה,present,שלי מיכאלאשוילי,10:23,Monday
0,627999ea7b9e0633cf9aa1b1,ח2,18/04/2022,יהודית מנדלבוים,היסטוריה,present,שלי מיכאלאשוילי,10:23,Monday
0,627999ea7b9e0633cf9aa1b2,ח2,18/04/2022,יעל בר זוהר,היסטוריה,present,שלי מיכאלאשוילי,10:23,Monday
0,627999ea7b9e0633cf9aa1af,ח2,18/04/2022,טל חדד,היסטוריה,present,שלי מיכאלאשוילי,10:23,Monday
0,627999ea7b9e0633cf9aa1b3,ח2,18/04/2022,ליאור אוחנה,היסטוריה,present,שלי מיכאלאשוילי,10:23,Monday
0,627999ea7b9e0633cf9aa1b4,ח2,18/04/2022,מנדל שמעון עמר,היסטוריה,present,שלי מיכאלאשוילי,10:23,Monday
0,627999ea7b9e0633cf9aa1b0,ח2,18/04/2022,יאיר לפיד,היסטוריה,home,שלי מיכאלאשוילי,10:23,Monday
0,627999ea7b9e0633cf9aa1ae,ח2,18/04/2022,דונלד טראמפ,היסטוריה,present,שלי מיכאלאשוילי,10:23,Monday
0,627999ea7b9e0633cf9aa1c2,ח1,18/04/2022,אנג׳לינה ג׳ולי,"תנ""ך",present,אלעד דהן,12:25,Monday
0,627999ea7b9e0633cf9aa1b9,ח3,18/04/2022,ג׳ו ביידן,לשון,present,סמדר שולמן,10:23,Monday
0,627999ea7b9e0633cf9aa1bd,ח3,18/04/2022,דניאל אסייג,לשון,present,סמדר שולמן,10:23,Monday
0,627999ea7b9e0633cf9aa1bf,ח3,18/04/2022,עדן דדון,לשון,present,סמדר שולמן,10:23,Monday
0,627999ea7b9e0633cf9aa1bb,ח3,18/04/2022,ג׳ייסון סטטהם,לשון,present,סמדר שולמן,10:23,Monday
0,627999ea7b9e0633cf9aa1c1,ח1,18/04/2022,אמבר הרד,"תנ""ך",present,אלעד דהן,12:25,Monday
0,627999ea7b9e0633cf9aa1bc,ח3,18/04/2022,גיא דהן,לשון,present,סמדר שולמן,10:23,Monday
0,627999ea7b9e0633cf9aa1b8,ח3,18/04/2022,ברק אובמה,לשון,home,סמדר שולמן,10:23,Monday
0,627999ea7b9e0633cf9aa1ba,ח3,18/04/2022,ג׳וני דפ,לשון,present,סמדר שולמן,10:23,Monday
0,627999ea7b9e0633cf9aa1be,ח3,18/04/2022,נופר צדפיה,לשון,present,סמדר שולמן,10:23,Monday
0,627999ea7b9e0633cf9aa1c0,ח1,18/04/2022,אגם בוחבוט,"תנ""ך",present,אלעד דהן,12:25,Monday
0,627999ea7b9e0633cf9aa1ce,ח3,18/04/2022,ג׳וני דפ,ספרות,present,אושרי גנאח,12:26,Monday
0,627999ea7b9e0633cf9aa1cc,ח3,18/04/2022,ברק אובמה,ספרות,home,אושרי גנאח,12:26,Monday
0,627999ea7b9e0633cf9aa1c7,ח1,18/04/2022,עדן מוזס,"תנ""ך",home,אלעד דהן,12:25,Monday
0,627999ea7b9e0633cf9aa1cd,ח3,18/04/2022,ג׳ו ביידן,ספרות,present,אושרי גנאח,12:26,Monday
0,627999ea7b9e0633cf9aa1ca,ח3,18/04/2022,אביחי ממן,ספרות,present,אושרי גנאח,12:26,Monday
0,627999ea7b9e0633cf9aa1c4,ח1,18/04/2022,בר רפאלי,"תנ""ך",home,אלעד דהן,12:25,Monday
0,627999ea7b9e0633cf9aa1c5,ח1,18/04/2022,דודי ביטון,"תנ""ך",present,אלעד דהן,12:25,Monday
0,627999ea7b9e0633cf9aa1c9,ח1,18/04/2022,שקד בן חמו,"תנ""ך",present,אלעד דהן,12:25,Monday
0,627999ea7b9e0633cf9aa1c8,ח1,18/04/2022,עינב בן חמו,"תנ""ך",present,אלעד דהן,12:25,Monday
0,627999ea7b9e0633cf9aa1cb,ח3,18/04/2022,בראד פיט,ספרות,present,אושרי גנאח,12:26,Monday
0,627999ea7b9e0633cf9aa1c6,ח1,18/04/2022,סיטארה אלייב,"תנ""ך",present,אלעד דהן,12:25,Monday
0,627999ea7b9e0633cf9aa1c3,ח1,18/04/2022,ביבי נתניהו,"תנ""ך",present,אלעד דהן,12:25,Monday
0,627999ea7b9e0633cf9aa1d6,ח1,18/04/2022,אנג׳לינה ג׳ולי,פיזיקה,evasion,גליה מוריוסף,10:25,Monday
0,627999ea7b9e0633cf9aa1d0,ח3,18/04/2022,גיא דהן,ספרות,present,אושרי גנאח,12:26,Monday
0,627999ea7b9e0633cf9aa1d5,ח1,18/04/2022,אמבר הרד,פיזיקה,evasion,גליה מוריוסף,10:25,Monday
0,627999ea7b9e0633cf9aa1d9,ח1,18/04/2022,דודי ביטון,פיזיקה,present,גליה מוריוסף,10:25,Monday
0,627999ea7b9e0633cf9aa1d8,ח1,18/04/2022,בר רפאלי,פיזיקה,home,גליה מוריוסף,10:25,Monday
0,627999ea7b9e0633cf9aa1d1,ח3,18/04/2022,דניאל אסייג,ספרות,present,אושרי גנאח,12:26,Monday
0,627999ea7b9e0633cf9aa1d3,ח3,18/04/2022,עדן דדון,ספרות,present,אושרי גנאח,12:26,Monday
0,627999ea7b9e0633cf9aa1da,ח1,18/04/2022,סיטארה אלייב,פיזיקה,present,גליה מוריוסף,10:25,Monday
0,627999ea7b9e0633cf9aa1d2,ח3,18/04/2022,נופר צדפיה,ספרות,present,אושרי גנאח,12:26,Monday
0,627999ea7b9e0633cf9aa1db,ח1,18/04/2022,עדן מוזס,פיזיקה,home,גליה מוריוסף,10:25,Monday
0,627999ea7b9e0633cf9aa1d7,ח1,18/04/2022,ביבי נתניהו,פיזיקה,present,גליה מוריוסף,10:25,Monday
0,627999ea7b9e0633cf9aa1d4,ח1,18/04/2022,אגם בוחבוט,פיזיקה,present,גליה מוריוסף,10:25,Monday
0,627999ea7b9e0633cf9aa1cf,ח3,18/04/2022,ג׳ייסון סטטהם,ספרות,present,אושרי גנאח,12:26,Monday
0,627999ea7b9e0633cf9aa1dd,ח1,18/04/2022,שקד בן חמו,פיזיקה,present,גליה מוריוסף,10:25,Monday
0,627999ea7b9e0633cf9aa1dc,ח1,18/04/2022,עינב בן חמו,פיזיקה,present,גליה מוריוסף,10:25,Monday
0,62799a00b2d65a49890f1af5,ח2,19/04/2022,דונלד טראמפ,חשבון,present,חיים כהן,08:22,Tuesday
0,62799a00b2d65a49890f1af4,ח2,19/04/2022,דודו אהרון,חשבון,present,חיים כהן,08:22,Tuesday
0,62799a00b2d65a49890f1af3,ח2,19/04/2022,ג׳סטין ביבר,חשבון,present,חיים כהן,08:22,Tuesday
0,62799a00b2d65a49890f1af9,ח2,19/04/2022,יעל בר זוהר,חשבון,present,חיים כהן,08:22,Tuesday
0,62799a00b2d65a49890f1af8,ח2,19/04/2022,יהודית מנדלבוים,חשבון,present,חיים כהן,08:22,Tuesday
0,62799a00b2d65a49890f1af7,ח2,19/04/2022,יאיר לפיד,חשבון,home,חיים כהן,08:22,Tuesday
0,62799a00b2d65a49890f1af6,ח2,19/04/2022,טל חדד,חשבון,present,חיים כהן,08:22,Tuesday
0,62799a00b2d65a49890f1afb,ח2,19/04/2022,מנדל שמעון עמר,חשבון,present,חיים כהן,08:22,Tuesday
0,62799a00b2d65a49890f1afc,ח2,19/04/2022,נועה קירל,חשבון,present,חיים כהן,08:22,Tuesday
0,62799a00b2d65a49890f1afe,ח1,19/04/2022,אמבר הרד,היסטוריה,present,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a00b2d65a49890f1afd,ח1,19/04/2022,אגם בוחבוט,היסטוריה,present,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a00b2d65a49890f1afa,ח2,19/04/2022,ליאור אוחנה,חשבון,home,חיים כהן,08:22,Tuesday
0,62799a00b2d65a49890f1b04,ח1,19/04/2022,עדן מוזס,היסטוריה,present,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a00b2d65a49890f1b00,ח1,19/04/2022,ביבי נתניהו,היסטוריה,present,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a00b2d65a49890f1b01,ח1,19/04/2022,בר רפאלי,היסטוריה,present,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a00b2d65a49890f1b02,ח1,19/04/2022,דודי ביטון,היסטוריה,present,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a00b2d65a49890f1b03,ח1,19/04/2022,סיטארה אלייב,היסטוריה,home,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a00b2d65a49890f1aff,ח1,19/04/2022,אנג׳לינה ג׳ולי,היסטוריה,present,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a00b2d65a49890f1b0b,ח2,19/04/2022,יאיר לפיד,"תנ""ך",home,אלעד דהן,10:28,Tuesday
0,62799a00b2d65a49890f1b09,ח2,19/04/2022,דונלד טראמפ,"תנ""ך",present,אלעד דהן,10:28,Tuesday
0,62799a00b2d65a49890f1b0a,ח2,19/04/2022,טל חדד,"תנ""ך",present,אלעד דהן,10:28,Tuesday
0,62799a00b2d65a49890f1b06,ח1,19/04/2022,שקד בן חמו,היסטוריה,present,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a00b2d65a49890f1b08,ח2,19/04/2022,דודו אהרון,"תנ""ך",present,אלעד דהן,10:28,Tuesday
